"sid" "(2,4 or 2,5)-dimethylphenol sulfate" "1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*" "1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*" "1-linoleoyl-GPG (18:2)*" "1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*" "1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)" "1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)" "1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*" "2-methylserine" "3-aminoisobutyrate" "3b-hydroxy-5-cholenoic acid" "3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)" "3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)" "3-hydroxy-2-ethylpropionate" "3-methylglutarylcarnitine (2)" "3-methylhistidine" "4-guanidinobutanoate" "4-hydroxycoumarin" "5-(galactosylhydroxy)-L-lysine" "5alpha-pregnan-3beta,20alpha-diol monosulfate (2)" "cholesterol" "EDTA" "eicosenamide (20:1)*" "glycerate" "glycosyl ceramide (d18:2/24:1, d18:1/24:2)*" "lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*" "lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)" "N1-Methyl-2-pyridone-5-carboxamide" "o-cresol sulfate" "oleoyl-oleoyl-glycerol (18:1/18:1) [2]*" "oxalate (ethanedioate)" "palmitoyl sphingomyelin (d18:1/16:0)" "pyridoxate" "quinolinate" "sphingomyelin (d18:2/24:1, d18:1/24:2)*" "sphingomyelin (d18:2/24:2)*" "sphingosine 1-phosphate" "threonate" "X - 13866" "X - 15503" "X - 17010" "X - 17146" "X - 17185" "X - 18914 - retired for 3-bromo-5-chloro-2,6-dihydroxybenzoic acid*" "X - 21467" "X - 21834" "X - 23046 - retired for 2,2'-Methylenebis(6-tert-butyl-p-cresol)" "X - 24812" "X - 25420"
"11562B" 2.36775556899521 0.194906221361462 -1.49841979090162 0.406493378584277 1.27768123649754 -0.377225103644416 0.605522927508952 0.390988873087978 2.07982935082006 1.76072610414423 -1.50933051286596 -1.98392330979764 2.15173309401352 0.439201059814841 0.824922351763128 -0.288492376373857 1.18187685473746 -0.121794141475559 1.36912859557369 -0.303735405958783 -0.271957684245327 0.0384045865649276 -0.0318126291155447 -2.03119546416025 0.702012194992128 -1.24007862234123 -1.27733270916041 -0.591657073298778 2.56867899081833 0.961046853433212 -2.37907849491484 -1.49919696160338 -1.46951798174262 0.606359512958362 -0.384137956559797 -0.0145790188185679 -0.188287320988053 -2.32323909068852 -1.30359226039016 -1.00830646487418 -0.532309823460029 0.618051775668525 1.5002291163163 0.478326200757887 1.42050884433084 1.22317763091515 0.250613947993477 0.173594660302768 2.07888406269083
"17855U" -1.66537555957099 1.1555265856941 0.827896861487009 0.479586526361706 0.504721737376131 -1.92133161198125 -0.771602294789075 -1.69273618045658 -0.679639914182783 -1.07145177319476 1.2542918364544 1.1195888730306 -0.763239486721629 1.58841625363689 1.24600663225112 1.64829798310628 -0.244426369184167 0.330714580581903 0.422766088698053 0.444319932965965 -0.155310455287451 -2.43905418992967 0.925899835700586 0.320563646951549 -0.52708430914758 -0.63828967163472 -0.684365600899765 -0.344904335200056 -0.194800976136569 -0.286097293689845 0.096861821552698 -0.245992775195177 -0.7066397896465 0.889700869280265 -0.241907125597911 0.0361957196516607 -1.04374904076928 0.456307967587587 0.119153100190636 0.850007309729016 0.467727489263933 -0.425087540135715 0.112865181287256 1.56963272189238 0.410360824754544 0.444281042135578 -2.97208536528777 0.782542025544767 0.263659387860974
"17577S" -0.315572389825696 -0.187199362132392 -0.623014576120105 1.37776353361683 0.00735299453410755 0.19982406140358 0.454881026772995 1.10489124520866 -1.29398004744923 -0.371101914008281 0.44879291502227 0.369623006192 0.282339053543619 -0.999142988900705 -0.915736230716428 -0.428438040454321 0.12828348769668 0.525801868010709 -0.0740051168223987 0.209518640106741 -0.0301653782935951 0.961144561362775 -0.2521099554055 0.293876484446872 -0.234830815458148 1.08310402032403 1.2517226547001 -0.465093482534 0.110006528895703 0.833926915617298 0.404963007591144 0.0023730866791737 -1.0366190590821 0.0538020862889008 -0.819938059776085 -1.47080113782664 -0.705749440426415 0.0309741081270757 -0.255334050108453 -0.324898501927203 -0.673713175398706 0.864847699625259 -0.695850526191899 0.423528789065449 -0.562611405724966 0.805817430085618 0.930215320945223 0.764425052192852 0.883751828847287
"16467G" -0.604255395809763 -0.305367718249673 -0.288975372983421 -0.396574604684525 -0.788346058049978 0.518610427095339 0.0346972986656245 0.022119456745506 -0.776212213447601 -0.272737365061185 0.612017162975703 1.14859487195094 -0.129835083574757 0.57387228217423 -0.970631151413374 -0.080787014261551 -0.287283799745488 -1.45359357097062 -1.72561656266078 0.0690720372916003 0.414910848168188 0.907894399179535 0.311772536743137 1.20732896197607 -0.0246325893479335 -0.440465052186934 -0.0734857627328668 0.957777221912702 -0.113998548261372 -0.090758696461923 1.103388132039 -0.549859667573438 1.11625043867868 -0.30894223658969 0.25731452216652 0.162626688135278 0.571972346205039 0.995369043972186 0.812772898097162 0.101288179686446 0.531858721103493 0.687427670200961 0.241829168117084 -1.7480568596569 0.200916852637321 -0.127737703795234 -0.810515384193207 0.157707134401264 -1.33307363875749
"17495Q" -1.25763328706564 -0.206265274189608 -0.63161223714108 -0.125806030125767 -1.03120216726711 0.256996764427406 -1.02388992642783 -0.536596930790302 -0.621800718446904 0.342697690353487 -0.517262547951238 -1.92690223729084 -0.246280691717732 -0.487968232849009 -0.441147848168577 -0.827454858743763 -0.641107689420815 0.746313560279483 -0.801197181268179 -0.723949400909071 0.365278567144528 0.0188962466897524 -1.15869967434581 0.351961741255557 0.706323633216011 1.16656977096586 0.446846761094955 -0.979383756652009 -0.738892734825418 -0.210437396573033 0.113082324597872 -0.263883099447726 -0.185797638304036 -1.06629574736422 -0.112080693393097 0.338894015355087 -2.18313902657875 0.252203465237804 -1.10348456207602 -0.819690565074161 1.36601971753424 1.64227806812107 0.309837027707714 0.107604198990623 -0.900909989682417 -0.165073327573573 0.874511041780286 -1.74023025207503 -0.239488123030489
"16071H" 1.52441837956971 0.360802901287164 -0.0970494481982655 0.039907312846609 -1.26315770849502 0.7302815730883 -1.47155216485657 1.09451694011278 1.34062198961858 1.14778768689716 0.125554215309895 -1.25653969973984 1.30199493029213 -0.882463246072304 -0.857628903792886 -0.849883010378923 0.541025174500519 0.970434815641719 0.754288446907188 0.472983343022676 2.03668947863604 0.475273152096262 0.476231427377556 -1.9563689016869 0.898225911738525 0.698866114074349 -0.0882804091840775 -1.46142485951726 1.12773137334115 -0.0514944765954609 -2.51201983667999 -0.0897245201074706 -1.66444273001737 -1.11721236820721 1.37428202292047 0.482203659613344 -0.084352121467396 -1.98653210201525 -0.493716032570636 -1.24378206306937 -0.819450714547852 -0.395780849882126 0.892354429916249 -0.363580017950919 -0.249469687093675 0.489150813451014 0.726674739552146 1.15664691511751 -0.787326459275761
"17954W" 0.475914275109329 -0.329995979372605 0.440832636145482 -0.478465721051903 -0.66145097292521 0.229459529132979 0.0947868307273015 -0.780842771845019 -0.638105966929382 -0.281171430829541 0.880719776848269 1.73049992042955 -0.130048816768212 -0.0396503180103424 -0.748665751454835 0.223550778843726 -0.768396920134158 -0.626702857243645 -1.56515826964928 -0.206430886566062 -0.500838453177931 -0.74413090840869 0.114454731390008 0.18633276211094 -0.448181056975568 -0.752266738158503 -1.21913127829546 0.7019575766468 1.03958419596304 -1.20865312312674 0.828690693236702 -0.232169074391274 0.493697923075595 0.965851944046522 -0.546265411330243 -0.266808440871463 0.159516384606896 0.48148010804467 0.899340859484431 0.807244609315008 -1.24497639421221 -0.336723694245835 -1.54949678673485 -1.09351389034923 -1.09369400722182 -0.25508471191528 0.292142985087404 -0.239698125842056 0.593827046902446
"13937C" 2.01790429363165 -2.12487947566842 -1.49233887553607 -1.23327703362117 1.34963112506572 -2.47431047111471 1.29130396529656 -0.309368358653905 1.60726344502333 -1.41663153687696 -0.0458977169267447 1.18415472018588 1.8665764317173 1.60348958495103 0.272945828239197 -0.0705074024816157 0.758571192696533 -0.54588474287131 1.32214629071161 -0.405630625208776 -1.76415673126516 0.208122497830897 -0.580857735691821 0.892456344653702 -2.19276141643056 -2.34078454192306 -1.93958095848142 0.750789789837852 1.88994519332608 0.971942744192318 0.518914213416622 -1.13952543534439 1.12403390450223 0.8612294789486 -0.917146425864953 -0.182184929823104 -0.206018248838182 0.653664883471657 1.16969819890817 1.59904696692992 1.22063379405139 0.350710343763925 0.187782903928947 -2.14589664166762 1.55150078908706 1.25264466146955 -0.088965344144321 1.10776870965162 0.0635919450778417
"18901G" -0.00611836857703462 -0.283218376175433 -0.324105382790481 -0.468968666440705 0.727811715701484 0.146965085029089 0.931533074609917 0.710176094844993 0.774778394586472 -0.682736815481867 0.872359613056633 -0.213728704230718 0.986652892918455 -0.690821154305696 0.842379199624231 0.938681157419003 -1.01243373303138 -0.000433422864852095 -0.448611971381433 0.214894225578891 0.526957924121915 1.41600611999588 1.45869094544493 -0.934196968626528 0.90074093101029 1.19421832411047 0.863825721781782 0.56325223269528 0.635778307399226 -0.447640294349917 -0.898117489996199 0.984261973960744 -0.218824413829675 0.623436635902797 1.34078947192281 0.913087397212522 1.38498355019091 -0.966416120322109 1.14871601678833 0.383287124817538 -0.374468102745812 -0.394469835447467 0.811088750881421 -0.00995457950894804 -0.211115072145263 -0.195195645336336 2.20084303243339 0.46210295173396 -0.540081547763775
"18962A" -0.670272374608655 -2.14363136866969 -0.0261836698580176 4.59282868362331 0.625453023379436 1.48688957145607 1.10740129484909 0.140104717826997 -1.60391575768219 -0.223329985201468 1.35382815742872 0.000599906227183557 0.942132555936218 0.326040464898364 1.04895038250991 0.739805584292305 1.55583574997222 -1.30787109633705 0.61370229636651 1.06572811778322 -0.6082595977725 -0.229338142402147 -0.935690799684619 -0.975974777193671 -1.41688128115006 -1.32170048295038 -1.83205768261123 0.705572326152416 -0.268172269495785 0.664273648560906 -1.522377635502 -2.11346837979062 0.686658998166762 0.915784322794202 -0.238460065837151 0.247798763233772 -0.807313646883508 -1.52619114486159 -0.227677005356592 0.670526892496115 -1.42374167754036 0.700808302797407 1.28953104431013 -0.366856849596603 1.43499600195991 -1.17010310054796 -0.339516878451262 -0.147148950992346 0.50540741272158
"18135R" -0.622047199315245 -0.160332267692565 -0.753958464429229 0.197964312761582 1.21578396463334 -0.921546687735131 0.88480762047988 0.230633204203263 0.712419918056182 0.671590977235546 -0.74148806628641 -1.01733378229341 -0.469411534056353 -0.0473013894442984 0.666107449464302 0.542195710073348 -1.90241657111934 0.217687690230478 -1.34521229179996 -1.47045723718077 -0.345538515341929 -0.26922527548199 0.313215108658684 0.915843791146385 0.221374317414812 -0.084702786737112 0.666180336215336 -0.609225848850975 -0.950737964962085 0.886180875254126 1.46206880971359 0.526029458784968 -0.931254136773575 -0.0574994939555972 0.373978873490156 0.218833105118498 -0.0332547974820232 1.16595922521352 0.990963941485085 0.229893526232892 -1.03356614633493 -1.24434974375871 0.131725250383651 -0.279684904966101 -0.17467929537779 -0.277940652728769 -0.265757508305334 0.215927320971426 0.437922483889188
"11033A" -0.249700060897026 -2.23222450297816 -1.68743287027831 0.0308209258873569 1.67545105821346 0.356040465704337 2.63701252975654 -0.167668504879212 -0.0462548390036292 -2.59634222444473 1.82272138696612 1.73137284491984 -0.320818572556402 1.04738487283759 2.71142858960126 2.81944720737253 0.559831512372821 -0.325795686372016 0.176367839035145 1.20988706886322 -0.0347593202173 -1.0453971321693 -1.09020904153121 1.43173500755915 -2.3243009279698 -0.627998644476063 -1.4461802501609 3.06693131182287 0.526570153464004 2.02165511872227 0.583963325155481 -1.24418216908952 1.14485026741542 1.70708874831267 -0.90815720114568 -0.77870955968831 -1.00227574642915 0.603241144218859 1.31022315996222 0.139580459906344 0.713392019601663 0.200515905890377 -0.562693475712008 0.663053129603518 2.32078417228104 -1.12005913840719 -0.544913503282561 0.920137515369896 -1.00121988757859
"17665P" 2.87558901513012 -1.49505233181113 -1.14269905645121 -0.304418459090064 1.92276268980009 0.79323196688882 2.03737072385548 1.3830949237202 -0.361898036792913 0.0629083649329484 0.661108880769039 1.18673032609276 0.792542242675322 5.24934435098448 0.714427462794769 -0.80496636866415 -0.543147335771186 0.822203318898109 0.0404220475748261 -1.50442358797397 -0.775036433346446 0.318374331407429 -0.0616915036359833 0.409404718672202 -1.35524302892777 -0.771780147461037 -1.39271109076549 0.403485418140792 -0.0180946614186919 0.788324673781598 0.908805741719656 -2.65244774036503 1.16798894439273 -0.580466560297012 -0.520867834290442 -0.564483509364386 -1.83043849047079 1.11484801531297 3.64610716115654 0.484894953833932 0.0574205613282089 1.04675921554094 0.690768364674519 0.0178035933361074 -0.656391921395448 0.232702500813363 0.36573415332459 0.366519649659775 -1.47237657059892
"11055K" 0.419921790704233 1.09634314098898 0.459335640119141 -1.8471962563961 -2.19066833352174 -0.0618817391345766 -1.53116112229537 -1.09910048422707 -1.57318541545596 0.614748272066024 -2.08184529351759 0.175714487813176 -1.9406642413818 -0.548840321106114 -2.42325528735631 -2.79502459013121 1.06752697742843 0.997443283568989 2.5628367174109 -0.305575378555247 -0.146980368524858 0.406581997510561 -0.137901497784787 0.666401513229865 -0.625171630427782 0.727794353549219 0.968553928742072 -0.932720471358597 -0.506012775211431 -0.965911242576673 0.728353575223097 0.848256490141423 1.18324450733028 -1.15440502157392 -1.76973240332858 -0.898051075467776 -0.672150484063137 0.573871472980416 -1.72319747130715 -1.05615819355275 -0.418709776480581 2.04738043564152 -0.550991564324875 -0.0369847803287025 -0.419201705642034 -1.7195308081905 1.1046525774435 -2.11693157647724 -2.36909137045846
"18396T" -1.79098359718074 0.212922324855596 -0.0375652270217718 -0.708600165797216 -0.179249902976385 -0.514818141710434 0.113469622589301 -0.620204390536886 -0.022438912329705 -0.732296760087999 0.144821664553505 1.23660269035877 -2.33626772188035 -0.158650400419577 -0.966746232304218 -0.561095014752218 -0.677301371992433 0.592377659221174 -0.906895971066115 -0.915601491434366 0.0581986285595762 0.148456186759565 0.175428340322951 -0.777914525289286 -0.0815159143123177 0.275528733639355 -0.0295136445500753 -1.11647059191535 -2.56548063646968 -0.103771673165268 -0.602603223419326 0.441809253788268 -1.18336066134691 -1.32265632964417 0.227533930447964 0.318969367909898 -0.852790088072793 -0.630575943612479 0.866690454866867 -0.835308716552056 -0.093153247673856 1.29750178767584 -2.5927935803539 1.02693659209087 -0.904783805840331 0.357745345022693 -0.595543318686555 -0.999554618932366 0.132621549384805
"10511F" -0.622425259751805 -0.836848462654123 -0.185200986822716 0.692528678270915 -0.722368643994281 -0.0251801179499719 0.153379863130455 -0.456711675800154 -0.864847943084145 -0.420089271887356 1.55559343486059 0.643056076509193 0.527579182770842 0.732912007725776 0.815152946769493 0.874487300653943 2.9467311901305 -0.618340862229662 0.289640182701902 0.264611223388312 0.255689242192173 0.163194120248497 -0.488515734405458 0.264985711810788 -0.227537275399112 -0.510867298803536 -0.124592012061881 1.13016943744865 -0.0479499429740503 0.801017398258111 0.279817225663253 0.290919142825241 0.566435363779977 0.549622895890149 -0.802126685457247 -0.808340383474748 -1.43917225698887 0.416198633004118 0.21928724353081 1.4071205076643 -0.786347639096144 -0.753965960612828 -0.237129654258905 -1.84987628071136 -0.778681470310098 -0.245653151892341 -0.723907172644252 0.669531756757005 1.34925699846864
"18050J" -0.842780898553478 0.896309542407091 0.0800995211633425 0.689123401949359 -0.729809042472003 -1.01981085424957 -1.11656676343778 0.159383990602605 -1.09759702440238 0.696792749860612 -0.120925220247709 -0.851660534405058 -0.0244891369360182 -0.153325774161808 -0.861177276855276 -0.0478138495527936 -1.48240624633229 -0.111809349725568 -1.28763906341758 2.00909266672084 -1.65065282591927 0.121858486544733 1.03292738096932 -1.90212500189592 0.84486456583621 0.624620707489776 0.309380848635178 -0.873402555133552 -1.75715828891935 0.199765141029289 -2.48951651432488 -0.420594837013217 -0.79710009805163 1.40389528179722 -0.114594428647624 0.261883270844333 -1.01145025281876 -2.34615428933569 -0.0510223611247358 0.0484201885934138 -0.227932347607933 -0.458549513882739 -0.154158439491219 0.366190197056331 2.62945387407433 0.339397072461061 1.60406655924064 -1.33234624075406 0.110020320341345
"17431Q" -0.579704005008139 -0.166058620053529 0.472836055421095 -0.27444406382208 -2.28513974907105 -1.06223065697616 -1.38381266802433 -1.10471539021142 -0.40734380217546 0.233252001320617 -1.02710988120477 0.122582406520425 0.178663683675011 -0.314066326633856 -0.544373003848696 0.486472032866933 -0.0553625052328891 -0.126042959636051 0.259042636338537 0.198845920455911 -0.365975185990106 -1.30363013787318 0.590313475980647 0.741833825201703 -0.144072545408346 -0.379248519829524 -0.279352159817918 -0.242466971985886 -0.463231155662591 -0.526349708496303 0.569901897553246 -0.217904571422698 -0.114475321624711 -0.545699515502633 -0.560049290599719 -0.204704511639161 -1.15887877668338 0.29921879642782 -0.559953111243908 -0.284819909474663 0.42705508299114 0.234349928809125 0.821003707930751 1.30107491329084 1.10710531391343 -0.478770311879606 -0.259228275749071 1.46797739194111 1.07686670623257
"11123B" -0.716210967535283 0.936031115685815 0.997417494068627 -0.472219048098063 -0.0865833566328681 0.693487991557825 -0.291856891754188 0.500054462923902 -0.687012873006313 -0.859837484770966 0.496450005046583 0.651452035322182 0.128262828787888 -0.396386988645305 -0.899541730041756 -0.827715016376187 -0.4064814539126 0.602477709262228 -0.277705654903443 1.43898323449009 0.263801281503463 -0.131644023902423 3.31422868182361 -0.431098192748161 0.662327754254384 0.266682607193699 0.684819555350115 -1.06596783709304 -0.321065928588633 -1.82688507508115 -0.784086225384636 0.100596065835869 -1.16774995792662 -0.451532421911713 0.745645582148367 1.14123127260918 -1.18894297840809 -0.563986363363607 -0.194932188307575 0.34405178167037 -0.185216767848291 -0.846148780899053 0.691901129930109 -0.683843954949319 0.300426244195633 -0.345939053205206 0.936475805722112 -1.20593245050099 0.816951882564976
"18686C" -0.315653970335167 0.690129951893224 1.80272716661523 -0.877655315928703 -1.06444754112357 1.47304681154095 -0.631160398042179 1.65487534001781 -1.10802665932212 -0.269408889541995 0.355514073833153 -0.173398899219563 0.542242407676853 -0.461313336979825 -1.72854075916545 -1.82367989745337 -1.0410979178987 -0.300470031635748 1.2616673695956 -1.21386110399671 0.884077306145794 0.543090557389265 -0.348160582748606 0.566298121113002 1.52606473016589 1.60973103493345 1.92018243098924 0.218418074796794 -0.205480107472188 -0.7882674909304 0.329192930960149 2.24581066776827 -0.12933512437391 -0.760382289516197 1.07278723377394 0.351048324577096 -0.73335721635336 0.499898704112047 -0.495573774201176 -0.968404537814787 -0.11300598606884 -0.445890682643011 0.510528106877637 -0.92057153615009 -1.90686974261826 -0.834748670301362 0.870581692313938 1.51118677475845 -0.59760601737065
"10908G" -0.0490328600263924 -0.190291150172232 -0.0163282545720639 -0.730517028053402 1.88666540737226 1.03549221641335 0.906421648776402 1.35777973531754 1.11882132175619 0.246877738303119 0.257862404291223 -0.715739560661668 1.30884662079123 1.96367397129244 0.36946802168172 0.564112997837642 -1.03982361018565 -0.923431912525549 0.995948134346982 -2.05217782289149 1.45733192859797 -0.0250912084152849 -0.757232566397861 0.350420315123322 0.576563188669363 0.0836250448439363 -0.505310306706396 2.08442856628284 1.29203930051193 1.1758391635205 -0.24127194593711 0.57319649143685 1.79071083388926 -0.533705782549462 0.438544568021633 0.27930661118912 -0.160901377489369 -0.242332022054079 -1.21214977700501 2.37902455518056 0.0876000542581428 0.698081043684722 1.07686459764052 -0.40992076114702 -0.892920702866733 0.474034494003591 -0.266121224230669 2.22475672276449 -1.82483470487186
"17813E" -1.46757556307896 0.693211963833163 1.32434794624902 2.48195838314002 -0.0761230809849816 0.760311293652246 0.398235287965662 1.18335438959363 0.420170091494196 0.350233888716587 0.559006035545221 0.27755899319017 0.0750531960612416 0.473917828850432 0.0181063153524743 0.948706199069299 -0.436431435136364 0.123020405720061 -1.42234582453258 -0.891352603916495 2.19762135647947 0.260227128026512 -0.373723143656035 2.25012034330266 0.520105077641146 0.366948254770366 -1.35644229027069 1.2598730056934 0.203565816100296 0.00691142889834226 1.66962016525833 0.543896365608693 1.16616455191984 -1.11883176580447 -2.20414199506565 -2.45246951792963 0.310051985951231 1.6351145100641 -0.430125169857371 0.20544957496126 -0.834334115532566 -0.3502244806196 -2.26851615180695 0.164929225121777 -1.64696961921514 0.125082610406989 0.214244727449338 1.02456601471175 -0.845050534908456
"18601U" 2.24646174650439 -1.8095247616454 -0.642099347950665 -0.166915489430528 0.24425410465861 0.0504388454662678 -0.129570152880753 -0.820073712683419 0.239291757229371 0.376242895722628 -0.505720471788082 0.896079837218457 0.380084418479106 -0.00980806648193205 -0.40230494009457 -1.11303426938944 1.64655005657112 -0.652545901342561 0.302027822571538 -0.521177280151316 -0.119820582941152 -1.5610144014345 -0.106523370114286 0.108496863114648 -0.253163162122478 0.158704488282117 0.332024418131857 0.0873023033696089 0.0506039770545293 1.12277278975758 0.0534723097295346 -1.01465745950494 1.26200041344967 -0.720169432851051 -1.68727609637718 -0.378016683762071 -1.28757905721912 -0.093325053197331 1.02545057397821 -0.205664966168903 0.836621466645872 -0.0393412924441054 0.0938888870835174 -1.43838801232176 -2.11740530328318 -0.116527145670764 -1.69236513568041 -0.344703901056411 -0.0311223821328858
"17576Q" 1.04162320961668 0.97301112091187 2.31907505246114 3.88345307479841 0.841677440839216 -0.861459805720817 -1.92738505666945 -0.91162019953883 -0.23148579970551 0.744788113889601 2.44537426382437 1.36931340965065 0.850724500008579 1.7566918455873 2.35614532798454 2.31039574727512 1.07054978112202 -0.167392388228763 1.19265479229092 3.35340270405034 -1.8664990607778 -0.313648008245508 0.0792079485423656 1.12599777639735 0.585186953601571 1.23258620404357 0.00496830928005062 2.14096205627084 1.52251538115572 -2.73899199370841 1.00113005051363 0.153248920761564 0.788461841301557 2.15154992756276 0.449654985935578 0.599333143693615 -0.112233267738304 1.18719416597239 1.62555634382112 1.74118759831524 0.572401464365017 0.654456042326783 1.01346992079347 -0.0125720620685473 1.76716364034636 -0.12771361626057 -0.535765457702154 1.63092602838429 1.08297445504211
"18653N" -1.26978108579781 -0.723204966971633 -0.586742973631899 -2.37714295680372 1.31170833460186 -0.330507408913239 0.70221033634859 -1.39092928996651 -0.842870367366266 -1.65867291401299 0.579295466005684 -0.359119409608955 -0.782059332630999 -5.17162059725354 -0.575368670119795 -0.623161796643478 -1.60858169965958 1.05057922481929 -1.68252593247101 -0.172097580676716 -1.10774985521428 -0.728077876994343 -0.0702284535425297 0.753486274806702 -1.39347153831767 -1.37938291141432 -0.632468903780873 -0.516444851826153 -0.866756734788987 -0.244416213337754 0.399310138103096 0.0649031976370491 -0.732994172505002 0.264169680313713 -0.665081880916935 -0.260296500574061 -3.09695343957148 0.604788501668357 -1.0203295092606 0.0106270711609342 -0.985129352820277 -0.367161297506701 -0.0630703948635426 0.108803787415204 0.192190107278868 -1.07137493815452 -2.14918267505634 -0.271321767935461 -0.719198607993801
"17352U" -1.64047093153209 1.07149515365293 1.75619273268488 0.767662733441113 0.337852590301714 0.0420969989228236 0.0428735704293834 0.00473817152272646 -0.257157261809537 -0.829077340280865 -0.218147486840597 -0.0870995838917283 -0.447973813403601 1.58129363905627 0.831279696088634 -0.118938259056183 -1.06461703811909 0.130509740691388 -0.981262891599737 -1.71774735820207 -0.461013761614311 -1.01818935683883 0.036248373930027 -0.386529915373092 -0.25334981177306 0.249719641119239 -0.283436914585234 -0.561158008182966 -0.688458282271102 -0.320420705316765 -1.26024622605629 -0.779174433007601 -0.183724262295921 -0.880020471219897 -0.299338878785616 -0.213608008089375 -0.585943018994293 -1.48035979040759 0.281154507312607 0.487965699702931 -0.86248810942595 0.0902942733525457 0.379038442247449 -0.245628670958386 0.356305121826482 -1.04749537430418 -1.55752747724139 -0.565549874512916 0.489827408929301
"17850K" 0.866408530697442 0.183603805930043 -0.441140496718699 1.2273190271801 -0.159571128159484 -1.20778040887735 0.575271804391628 -1.08910685180372 1.17559383196123 -1.7295779110145 0.714827066646565 -1.41585455022799 0.13368868069983 -0.123708162429398 0.971101184236958 0.959060235481607 1.11037454658043 -0.300680732928654 -0.122053133848412 0.105233751305367 -1.40061773159313 -0.599272190933985 0.41984917620188 0.187467790939788 -0.63984228974289 -1.52384998093968 -1.7029000394701 -1.43473849744096 0.149702439095243 0.699731634186927 0.020745976442217 -0.939322105739405 -0.862266967824304 -3.99538778713515 -0.270987701804455 0.143230270160127 -1.95069282542887 0.16354222253317 -0.59730333158067 -0.626772907389098 -1.19311017383375 -0.477847944472746 -0.0429911216303579 -1.02943241457085 -0.291975454978079 0.287960008729645 -0.284993805567538 2.55953454833947 0.686222513118316
"17371Y" -0.0679320886670469 -0.401525201441195 -0.905833287194089 0.680685500989459 0.0531403535421978 -0.42712215380079 -0.70472593272264 0.659736328683568 -0.414971078502714 0.380792688518581 0.029663463221828 -0.479729661995253 -0.0851405759391558 -0.310281877791808 0.186086883133177 0.159598539586905 0.167453084951605 0.635670306650686 -0.864108671178083 -1.1255290163792 0.362205760735684 0.27737831536059 0.628563287963271 1.63027590049842 0.687826538904353 -0.0371936842784755 0.258743820899512 0.656039125325397 -0.0360848428439046 0.226800703572656 1.14878365010595 -0.0949963741803125 0.56977125633727 -0.0736934151131289 0.104742243388462 0.23844996086091 0.0585616517732676 0.931460974598455 -0.838355522560271 -0.633141369179577 -0.0324149275313316 -0.904312614370407 0.113452205478757 0.358718710160418 -1.27961129752645 -1.3642382381413 0.367775178174281 0.300967396663261 0.618227991534351
"16774P" 0.807804376963815 0.993812031470607 -0.287950411415844 -1.1987440786046 -2.2311546657383 -1.20873346009994 -1.90632779397422 -0.994408407443458 0.834510755230227 0.671175385454567 -1.34948765085753 -1.94993251073673 0.566001894697038 -0.444643067134395 -0.95167641700418 -0.56343637703085 -0.650400992537057 -0.3406675193436 -0.379348241940935 0.93199739147924 -0.642696756820305 0.46065336087605 0.0968372847606894 0.0914288764665179 -0.309922516404408 -0.207771844897317 0.746671897972587 -0.101235488040108 0.732845430281451 -0.173780288927789 0.128193251757447 0.369884058667189 -0.726895489302132 -0.62237378827503 -0.248012886635221 -0.505255984526469 -0.744243255234566 0.121543683742439 -2.28038798694277 -0.78225983918358 -0.650932268733373 0.695797411549613 1.12603400512021 0.0406975935175034 -1.33180483541728 -0.160616758194126 -0.370624475193156 -0.899500764147258 0.750542510248857
"15408L" 0.211562278766913 -0.640343402048189 0.362681693679001 -0.702283334345331 0.326960919643792 -0.762469148297748 -0.241012608268331 -0.680156203138226 -0.54489313269801 -0.211660947127363 1.26249303569402 0.37862305426112 0.709836169288937 0.0988348038061181 0.957225424951108 -0.209835214348211 -0.651439987827165 0.288093194691398 -0.687218597810674 -0.0851538261380578 -1.05779292890157 -0.152407530556503 -0.8515003119016 -1.98515897279353 -0.567484047111029 -1.49873115037031 -1.55739621609544 -0.271861224970941 -0.0903216778077597 -0.0836867719287975 -1.32018466558253 -0.545427509032192 -0.695305616352471 -0.580337453417823 0.358878411654908 0.274901766443152 -1.23630046560113 -1.80705975529856 -0.265818415697318 0.379405397045615 -1.07155327761779 0.244971633312867 1.1422136019281 0.717738390165413 0.88363041294265 -0.280950665674333 -0.180593895170804 -0.0898112130500271 0.493772069687377
